CMDLINE /home/ioana/.pyenv/versions/3.10.0/envs/cw2/bin/python3.10 run_cv_model.py
MEM 972.671875 1710280389.0383
MEM 972.621094 1710280389.1400
MEM 972.890625 1710280389.2418
MEM 972.808594 1710280389.3444
MEM 972.789062 1710280389.4460
MEM 972.742188 1710280389.5490
MEM 972.722656 1710280389.6522
MEM 972.675781 1710280389.7538
MEM 972.648438 1710280389.8565
MEM 972.863281 1710280389.9581
MEM 972.835938 1710280390.0610
MEM 972.867188 1710280390.1625
MEM 972.761719 1710280390.2642
MEM 972.738281 1710280390.3659
MEM 972.687500 1710280390.4688
MEM 972.667969 1710280390.5714
MEM 972.625000 1710280390.6729
MEM 972.847656 1710280390.7779
MEM 972.835938 1710280390.8809
MEM 972.777344 1710280390.9823
MEM 972.742188 1710280391.0850
MEM 972.714844 1710280391.1877
MEM 972.664062 1710280391.2905
MEM 972.640625 1710280391.3921
MEM 972.890625 1710280391.4946
MEM 972.835938 1710280391.5963
MEM 972.804688 1710280391.6986
MEM 972.796875 1710280391.8001
MEM 972.738281 1710280391.9028
MEM 972.699219 1710280392.0044
MEM 972.675781 1710280392.1059
MEM 972.894531 1710280392.2073
MEM 972.816406 1710280392.3088
MEM 972.734375 1710280392.4105
MEM 972.652344 1710280392.5122
MEM 972.832031 1710280392.6138
MEM 972.761719 1710280392.7148
MEM 972.691406 1710280392.8158
MEM 972.875000 1710280392.9174
MEM 972.792969 1710280393.0190
MEM 972.738281 1710280393.1200
MEM 972.652344 1710280393.2211
MEM 972.851562 1710280393.3229
MEM 972.808594 1710280393.4243
MEM 972.738281 1710280393.5261
MEM 972.652344 1710280393.6272
MEM 972.835938 1710280393.7288
MEM 972.777344 1710280393.8301
MEM 972.707031 1710280393.9317
MEM 972.636719 1710280394.0333
MEM 972.812500 1710280394.1349
MEM 972.742188 1710280394.2366
MEM 972.664062 1710280394.3382
MEM 972.855469 1710280394.4393
MEM 972.789062 1710280394.5409
MEM 972.738281 1710280394.6424
MEM 972.648438 1710280394.7435
MEM 972.851562 1710280394.8449
MEM 972.769531 1710280394.9466
MEM 972.710938 1710280395.0484
MEM 972.632812 1710280395.1501
MEM 972.902344 1710280395.2532
MEM 972.820312 1710280395.3547
MEM 972.792969 1710280395.4565
MEM 972.746094 1710280395.5595
MEM 972.718750 1710280395.6623
MEM 972.683594 1710280395.7651
MEM 972.667969 1710280395.8678
MEM 972.628906 1710280395.9697
MEM 972.855469 1710280396.0712
MEM 972.812500 1710280396.1730
MEM 972.785156 1710280396.2747
MEM 972.761719 1710280396.3764
MEM 972.757812 1710280396.4778
MEM 972.710938 1710280396.5795
MEM 972.675781 1710280396.6822
MEM 972.644531 1710280396.7849
MEM 972.871094 1710280396.8875
MEM 972.839844 1710280396.9890
MEM 972.789062 1710280397.0907
MEM 972.785156 1710280397.1944
MEM 972.750000 1710280397.2959
MEM 972.714844 1710280397.3973
MEM 972.667969 1710280397.4988
MEM 972.636719 1710280397.6018
MEM 972.843750 1710280397.7050
MEM 972.812500 1710280397.8080
MEM 972.792969 1710280397.9107
MEM 972.750000 1710280398.0133
MEM 972.718750 1710280398.1158
MEM 972.671875 1710280398.2171
MEM 972.867188 1710280398.3181
MEM 972.835938 1710280398.4197
MEM 972.742188 1710280398.5213
MEM 972.707031 1710280398.6228
MEM 972.855469 1710280398.7243
MEM 972.796875 1710280398.8259
MEM 972.718750 1710280398.9274
MEM 972.636719 1710280399.0289
MEM 972.820312 1710280399.1305
MEM 972.738281 1710280399.2321
MEM 972.699219 1710280399.3333
MEM 972.867188 1710280399.4349
MEM 972.792969 1710280399.5367
MEM 972.734375 1710280399.6383
MEM 974.675781 1710280399.7396
MEM 972.859375 1710280399.8412
MEM 974.789062 1710280399.9423
MEM 974.750000 1710280400.0439
MEM 972.687500 1710280400.1448
MEM 974.847656 1710280400.2463
MEM 974.777344 1710280400.3479
MEM 972.726562 1710280400.4494
MEM 972.656250 1710280400.5504
MEM 972.855469 1710280400.6521
MEM 972.804688 1710280400.7538
MEM 972.722656 1710280400.8554
MEM 972.656250 1710280400.9565
MEM 974.824219 1710280401.0580
MEM 974.777344 1710280401.1591
MEM 972.730469 1710280401.2611
MEM 972.707031 1710280401.3649
MEM 974.660156 1710280401.4676
MEM 972.878906 1710280401.5691
MEM 972.851562 1710280401.6720
MEM 974.804688 1710280401.7745
MEM 972.792969 1710280401.8759
MEM 972.761719 1710280401.9774
MEM 972.734375 1710280402.0810
MEM 972.753906 1710280402.1834
MEM 972.667969 1710280402.2848
MEM 972.871094 1710280402.3864
MEM 972.882812 1710280402.4890
MEM 972.820312 1710280402.5905
MEM 972.816406 1710280402.6933
MEM 972.765625 1710280402.7959
MEM 972.742188 1710280402.8974
MEM 972.695312 1710280402.9991
MEM 972.679688 1710280403.1020
MEM 972.898438 1710280403.2037
MEM 972.843750 1710280403.3064
MEM 972.863281 1710280403.4089
MEM 974.816406 1710280403.5105
MEM 972.792969 1710280403.6133
MEM 972.773438 1710280403.7151
MEM 972.726562 1710280403.8164
MEM 972.722656 1710280403.9180
MEM 972.902344 1710280404.0217
MEM 974.878906 1710280404.1243
MEM 972.843750 1710280404.2257
MEM 972.820312 1710280404.3273
MEM 972.796875 1710280404.4305
MEM 972.742188 1710280404.5318
MEM 974.707031 1710280404.6330
MEM 974.894531 1710280404.7340
MEM 972.824219 1710280404.8355
MEM 972.757812 1710280404.9371
MEM 972.691406 1710280405.0388
MEM 972.871094 1710280405.1404
MEM 972.785156 1710280405.2419
MEM 972.722656 1710280405.3431
MEM 972.671875 1710280405.4440
MEM 972.855469 1710280405.5450
MEM 972.808594 1710280405.6461
MEM 972.789062 1710280405.7475
MEM 972.734375 1710280405.8489
MEM 972.687500 1710280405.9504
MEM 972.898438 1710280406.0532
MEM 972.890625 1710280406.1565
MEM 972.828125 1710280406.2593
MEM 972.789062 1710280406.3609
MEM 972.753906 1710280406.4635
MEM 972.750000 1710280406.5651
MEM 972.687500 1710280406.6666
MEM 972.886719 1710280406.7679
MEM 972.847656 1710280406.8695
MEM 972.761719 1710280406.9710
MEM 972.699219 1710280407.0727
MEM 972.867188 1710280407.1738
MEM 974.792969 1710280407.2754
MEM 972.761719 1710280407.3769
MEM 972.917969 1710280407.4779
MEM 972.832031 1710280407.5794
MEM 974.769531 1710280407.6809
MEM 972.707031 1710280407.7824
MEM 972.894531 1710280407.8839
MEM 972.843750 1710280407.9850
MEM 972.796875 1710280408.0861
MEM 972.703125 1710280408.1872
MEM 972.875000 1710280408.2888
MEM 972.816406 1710280408.3898
MEM 972.742188 1710280408.4914
MEM 972.695312 1710280408.5929
MEM 972.863281 1710280408.6944
MEM 974.839844 1710280408.7959
MEM 972.800781 1710280408.8974
MEM 972.777344 1710280408.9990
MEM 972.738281 1710280409.1005
MEM 972.707031 1710280409.2032
MEM 972.683594 1710280409.3047
MEM 972.917969 1710280409.4061
MEM 974.867188 1710280409.5076
MEM 972.863281 1710280409.6093
MEM 974.828125 1710280409.7128
MEM 972.789062 1710280409.8152
MEM 972.753906 1710280409.9167
MEM 972.730469 1710280410.0192
MEM 974.699219 1710280410.1206
MEM 972.898438 1710280410.2226
MEM 972.863281 1710280410.3252
MEM 972.832031 1710280410.4270
MEM 972.808594 1710280410.5288
MEM 972.769531 1710280410.6320
MEM 972.738281 1710280410.7339
MEM 972.757812 1710280410.8367
MEM 972.683594 1710280410.9397
MEM 972.890625 1710280411.0427
MEM 974.847656 1710280411.1453
MEM 972.847656 1710280411.2468
MEM 972.800781 1710280411.3482
MEM 972.773438 1710280411.4495
MEM 972.761719 1710280411.5509
MEM 972.753906 1710280411.6522
MEM 972.707031 1710280411.7536
MEM 974.906250 1710280411.8549
MEM 972.832031 1710280411.9560
MEM 972.761719 1710280412.0576
MEM 974.695312 1710280412.1591
MEM 972.898438 1710280412.2607
MEM 972.800781 1710280412.3624
MEM 974.722656 1710280412.4639
MEM 972.691406 1710280412.5650
MEM 972.851562 1710280412.6666
MEM 972.777344 1710280412.7682
MEM 972.769531 1710280412.8697
MEM 972.687500 1710280412.9715
MEM 972.910156 1710280413.0732
MEM 972.843750 1710280413.1763
MEM 972.835938 1710280413.2777
MEM 972.781250 1710280413.3792
MEM 974.750000 1710280413.4806
MEM 972.726562 1710280413.5826
MEM 972.722656 1710280413.6862
MEM 972.898438 1710280413.7895
MEM 972.914062 1710280413.8913
MEM 972.855469 1710280413.9941
MEM 972.785156 1710280414.0968
MEM 972.710938 1710280414.1985
MEM 974.898438 1710280414.3000
MEM 972.835938 1710280414.4011
MEM 972.777344 1710280414.5025
MEM 974.695312 1710280414.6041
MEM 972.929688 1710280414.7052
MEM 974.812500 1710280414.8063
MEM 972.761719 1710280414.9078
MEM 972.691406 1710280415.0090
MEM 972.859375 1710280415.1105
MEM 972.785156 1710280415.2121
MEM 972.757812 1710280415.3136
MEM 972.671875 1710280415.4148
MEM 974.843750 1710280415.5164
MEM 972.785156 1710280415.6179
MEM 972.753906 1710280415.7191
MEM 972.894531 1710280415.8206
MEM 974.816406 1710280415.9220
MEM 972.753906 1710280416.0230
MEM 972.683594 1710280416.1240
MEM 974.867188 1710280416.2253
MEM 972.843750 1710280416.3279
MEM 972.812500 1710280416.4295
MEM 972.789062 1710280416.5322
MEM 972.746094 1710280416.6335
MEM 972.722656 1710280416.7349
MEM 972.691406 1710280416.8366
MEM 972.914062 1710280416.9391
MEM 972.859375 1710280417.0408
MEM 972.828125 1710280417.1434
MEM 974.808594 1710280417.2448
MEM 972.761719 1710280417.3462
MEM 972.753906 1710280417.4478
MEM 974.703125 1710280417.5504
MEM 974.687500 1710280417.6518
MEM 972.886719 1710280417.7531
MEM 972.851562 1710280417.8547
MEM 974.812500 1710280417.9580
MEM 972.835938 1710280418.0608
MEM 972.753906 1710280418.1623
MEM 974.730469 1710280418.2650
MEM 972.687500 1710280418.3670
MEM 972.898438 1710280418.4687
MEM 972.855469 1710280418.5714
MEM 972.792969 1710280418.6729
MEM 974.714844 1710280418.7745
MEM 972.910156 1710280418.8759
MEM 972.839844 1710280418.9775
MEM 972.773438 1710280419.0791
MEM 974.691406 1710280419.1801
MEM 972.882812 1710280419.2817
MEM 972.847656 1710280419.3832
MEM 972.765625 1710280419.4842
MEM 972.726562 1710280419.5854
MEM 972.722656 1710280419.6869
MEM 972.898438 1710280419.7886
MEM 972.871094 1710280419.8915
MEM 974.828125 1710280419.9943
MEM 972.828125 1710280420.0957
MEM 972.785156 1710280420.1973
MEM 972.765625 1710280420.3001
MEM 972.734375 1710280420.4026
MEM 972.703125 1710280420.5043
MEM 972.664062 1710280420.6055
MEM 972.839844 1710280420.7066
MEM 972.824219 1710280420.8080
MEM 972.738281 1710280420.9095
MEM 972.902344 1710280421.0110
MEM 972.835938 1710280421.1120
MEM 972.781250 1710280421.2135
MEM 972.750000 1710280421.3148
MEM 974.898438 1710280421.4164
MEM 972.832031 1710280421.5179
MEM 972.792969 1710280421.6193
MEM 972.707031 1710280421.7209
MEM 972.906250 1710280421.8220
MEM 972.824219 1710280421.9235
MEM 972.773438 1710280422.0252
MEM 972.707031 1710280422.1266
MEM 972.882812 1710280422.2282
MEM 972.824219 1710280422.3296
MEM 972.761719 1710280422.4312
MEM 972.714844 1710280422.5327
MEM 972.664062 1710280422.6343
MEM 972.925781 1710280422.7357
MEM 972.859375 1710280422.8374
MEM 972.828125 1710280422.9405
MEM 972.796875 1710280423.0422
MEM 974.757812 1710280423.1447
MEM 972.734375 1710280423.2463
MEM 972.710938 1710280423.3490
MEM 974.683594 1710280423.4506
MEM 972.882812 1710280423.5524
MEM 972.851562 1710280423.6553
MEM 972.820312 1710280423.7581
MEM 972.781250 1710280423.8597
MEM 972.761719 1710280423.9634
MEM 972.734375 1710280424.0654
MEM 974.710938 1710280424.1669
MEM 974.667969 1710280424.2683
MEM 972.875000 1710280424.3699
MEM 972.851562 1710280424.4729
MEM 972.804688 1710280424.5753
MEM 972.757812 1710280424.6769
MEM 972.703125 1710280424.7780
MEM 972.910156 1710280424.8795
MEM 972.816406 1710280424.9810
MEM 972.753906 1710280425.0825
MEM 972.675781 1710280425.1840
MEM 974.878906 1710280425.2851
MEM 972.804688 1710280425.3867
MEM 972.757812 1710280425.4882
MEM 972.671875 1710280425.5892
MEM 972.847656 1710280425.6902
MEM 972.796875 1710280425.7915
MEM 972.761719 1710280425.8931
MEM 972.781250 1710280425.9946
MEM 972.699219 1710280426.0973
MEM 972.945312 1710280426.2001
MEM 972.863281 1710280426.3027
MEM 972.816406 1710280426.4042
MEM 972.789062 1710280426.5069
MEM 972.777344 1710280426.6096
MEM 972.750000 1710280426.7111
MEM 972.699219 1710280426.8139
MEM 972.691406 1710280426.9168
MEM 972.875000 1710280427.0194
MEM 974.804688 1710280427.1209
MEM 972.765625 1710280427.2224
MEM 972.703125 1710280427.3240
MEM 972.878906 1710280427.4249
MEM 972.804688 1710280427.5265
MEM 972.757812 1710280427.6280
MEM 972.691406 1710280427.7295
MEM 972.851562 1710280427.8305
MEM 972.796875 1710280427.9322
MEM 972.742188 1710280428.0337
MEM 972.679688 1710280428.1353
MEM 972.835938 1710280428.2368
MEM 972.804688 1710280428.3379
MEM 974.714844 1710280428.4394
MEM 972.914062 1710280428.5410
MEM 972.832031 1710280428.6420
MEM 972.765625 1710280428.7436
MEM 972.765625 1710280428.8453
MEM 972.882812 1710280428.9464
MEM 972.824219 1710280429.0481
MEM 974.796875 1710280429.1496
MEM 974.781250 1710280429.2511
MEM 974.750000 1710280429.3526
MEM 972.726562 1710280429.4541
MEM 972.699219 1710280429.5560
MEM 972.671875 1710280429.6597
MEM 972.867188 1710280429.7620
MEM 972.859375 1710280429.8656
MEM 974.812500 1710280429.9670
MEM 972.789062 1710280430.0685
MEM 972.753906 1710280430.1702
MEM 972.722656 1710280430.2731
MEM 972.718750 1710280430.3759
MEM 972.664062 1710280430.4774
MEM 972.882812 1710280430.5789
MEM 972.906250 1710280430.6821
MEM 972.824219 1710280430.7848
MEM 974.804688 1710280430.8875
MEM 972.757812 1710280430.9902
MEM 974.710938 1710280431.0927
MEM 974.890625 1710280431.1942
MEM 972.808594 1710280431.2952
MEM 972.757812 1710280431.3962
MEM 972.691406 1710280431.4978
MEM 972.878906 1710280431.5989
MEM 972.855469 1710280431.7004
MEM 972.769531 1710280431.8015
MEM 972.695312 1710280431.9031
MEM 972.875000 1710280432.0041
MEM 972.820312 1710280432.1059
MEM 972.781250 1710280432.2072
MEM 972.750000 1710280432.3086
MEM 972.730469 1710280432.4100
MEM 972.699219 1710280432.5116
MEM 972.664062 1710280432.6142
MEM 972.890625 1710280432.7159
MEM 972.855469 1710280432.8185
MEM 972.820312 1710280432.9222
MEM 972.796875 1710280433.0240
MEM 972.789062 1710280433.1254
MEM 972.714844 1710280433.2268
MEM 972.882812 1710280433.3277
MEM 972.804688 1710280433.4293
MEM 972.761719 1710280433.5308
MEM 972.691406 1710280433.6324
MEM 972.835938 1710280433.7339
MEM 972.773438 1710280433.8354
MEM 972.730469 1710280433.9366
MEM 972.648438 1710280434.0376
MEM 972.832031 1710280434.1388
MEM 972.769531 1710280434.2404
MEM 972.703125 1710280434.3420
MEM 972.894531 1710280434.4435
MEM 972.824219 1710280434.5446
MEM 972.750000 1710280434.6461
MEM 972.730469 1710280434.7478
MEM 972.902344 1710280434.8489
MEM 972.871094 1710280434.9500
MEM 972.769531 1710280435.0516
MEM 972.718750 1710280435.1534
MEM 972.683594 1710280435.2567
MEM 972.656250 1710280435.3601
MEM 972.882812 1710280435.4632
MEM 972.843750 1710280435.5661
MEM 972.816406 1710280435.6675
MEM 972.789062 1710280435.7692
MEM 972.777344 1710280435.8708
MEM 972.710938 1710280435.9733
MEM 972.683594 1710280436.0748
MEM 972.671875 1710280436.1762
MEM 972.867188 1710280436.2778
MEM 972.843750 1710280436.3810
MEM 972.800781 1710280436.4844
MEM 972.773438 1710280436.5862
MEM 972.738281 1710280436.6891
MEM 972.710938 1710280436.7920
MEM 972.667969 1710280436.8945
MEM 972.898438 1710280436.9960
MEM 972.875000 1710280437.0974
MEM 972.820312 1710280437.1987
MEM 972.738281 1710280437.3002
MEM 972.675781 1710280437.4018
MEM 972.855469 1710280437.5031
MEM 972.824219 1710280437.6047
MEM 972.742188 1710280437.7061
MEM 972.675781 1710280437.8077
MEM 972.847656 1710280437.9093
MEM 972.808594 1710280438.0110
MEM 972.710938 1710280438.1124
MEM 972.691406 1710280438.2141
MEM 972.960938 1710280438.3157
MEM 972.890625 1710280438.4184
MEM 972.855469 1710280438.5212
MEM 972.828125 1710280438.6239
MEM 972.773438 1710280438.7263
MEM 972.750000 1710280438.8278
MEM 972.707031 1710280438.9293
MEM 972.675781 1710280439.0318
MEM 972.953125 1710280439.1333
MEM 972.871094 1710280439.2349
MEM 972.792969 1710280439.3365
MEM 972.726562 1710280439.4381
MEM 972.902344 1710280439.5396
MEM 972.832031 1710280439.6411
MEM 972.765625 1710280439.7427
MEM 972.699219 1710280439.8439
MEM 972.890625 1710280439.9454
MEM 972.828125 1710280440.0470
MEM 972.753906 1710280440.1486
MEM 972.687500 1710280440.2497
MEM 972.875000 1710280440.3515
MEM 972.808594 1710280440.4526
MEM 972.753906 1710280440.5544
MEM 972.683594 1710280440.6561
MEM 972.898438 1710280440.7572
MEM 972.812500 1710280440.8588
MEM 972.738281 1710280440.9605
MEM 972.671875 1710280441.0618
MEM 972.871094 1710280441.1628
MEM 972.832031 1710280441.2639
MEM 972.808594 1710280441.3655
MEM 972.777344 1710280441.4682
MEM 972.800781 1710280441.5702
MEM 972.726562 1710280441.6730
MEM 972.699219 1710280441.7756
MEM 972.679688 1710280441.8770
MEM 972.917969 1710280441.9785
MEM 972.890625 1710280442.0801
MEM 972.867188 1710280442.1834
MEM 972.820312 1710280442.2862
MEM 972.785156 1710280442.3892
MEM 972.777344 1710280442.4929
MEM 972.753906 1710280442.5962
MEM 972.695312 1710280442.6975
MEM 972.675781 1710280442.7994
MEM 972.945312 1710280442.9025
MEM 972.863281 1710280443.0040
MEM 972.839844 1710280443.1065
MEM 972.792969 1710280443.2080
MEM 972.746094 1710280443.3094
MEM 972.914062 1710280443.4110
MEM 972.851562 1710280443.5125
MEM 972.789062 1710280443.6136
MEM 972.742188 1710280443.7146
MEM 972.898438 1710280443.8156
MEM 972.824219 1710280443.9171
MEM 972.765625 1710280444.0186
MEM 972.695312 1710280444.1196
MEM 972.902344 1710280444.2207
MEM 972.863281 1710280444.3222
MEM 972.835938 1710280444.4237
MEM 972.800781 1710280444.5254
MEM 972.781250 1710280444.6282
MEM 972.757812 1710280444.7304
MEM 972.707031 1710280444.8334
MEM 972.687500 1710280444.9355
MEM 972.902344 1710280445.0382
MEM 972.886719 1710280445.1397
MEM 972.859375 1710280445.2413
MEM 972.789062 1710280445.3429
MEM 972.714844 1710280445.4439
MEM 972.914062 1710280445.5450
MEM 972.859375 1710280445.6466
MEM 972.781250 1710280445.7484
MEM 972.699219 1710280445.8499
MEM 972.898438 1710280445.9510
MEM 972.863281 1710280446.0527
MEM 972.781250 1710280446.1542
MEM 972.710938 1710280446.2553
MEM 972.902344 1710280446.3569
MEM 972.839844 1710280446.4584
MEM 972.765625 1710280446.5599
MEM 972.718750 1710280446.6613
MEM 972.906250 1710280446.7622
MEM 972.820312 1710280446.8638
MEM 972.753906 1710280446.9653
MEM 972.683594 1710280447.0664
MEM 972.871094 1710280447.1678
MEM 972.816406 1710280447.2696
MEM 972.792969 1710280447.3710
MEM 972.789062 1710280447.4725
MEM 972.726562 1710280447.5739
MEM 972.703125 1710280447.6754
MEM 972.695312 1710280447.7781
MEM 972.894531 1710280447.8797
MEM 972.855469 1710280447.9811
MEM 972.835938 1710280448.0829
MEM 972.812500 1710280448.1844
MEM 972.789062 1710280448.2863
MEM 972.742188 1710280448.3889
MEM 972.714844 1710280448.4905
MEM 972.667969 1710280448.5932
MEM 972.902344 1710280448.6960
MEM 972.914062 1710280448.7987
MEM 972.871094 1710280448.9002
MEM 972.824219 1710280449.0030
MEM 972.789062 1710280449.1044
MEM 972.769531 1710280449.2059
MEM 972.718750 1710280449.3074
MEM 972.902344 1710280449.4084
MEM 972.820312 1710280449.5101
MEM 972.757812 1710280449.6116
MEM 972.691406 1710280449.7131
MEM 972.894531 1710280449.8143
MEM 972.824219 1710280449.9161
MEM 972.746094 1710280450.0172
MEM 972.679688 1710280450.1187
MEM 972.875000 1710280450.2203
MEM 972.820312 1710280450.3219
MEM 972.832031 1710280450.4233
MEM 972.742188 1710280450.5260
MEM 972.714844 1710280450.6285
MEM 972.679688 1710280450.7306
MEM 972.902344 1710280450.8334
MEM 972.882812 1710280450.9351
MEM 972.832031 1710280451.0380
MEM 972.824219 1710280451.1410
MEM 972.785156 1710280451.2437
MEM 972.796875 1710280451.3456
MEM 972.703125 1710280451.4482
MEM 972.679688 1710280451.5496
MEM 972.914062 1710280451.6514
MEM 972.886719 1710280451.7536
MEM 972.878906 1710280451.8566
MEM 972.832031 1710280451.9585
MEM 972.769531 1710280452.0597
MEM 972.699219 1710280452.1613
MEM 972.917969 1710280452.2625
MEM 972.859375 1710280452.3638
MEM 972.804688 1710280452.4653
MEM 972.750000 1710280452.5670
MEM 972.703125 1710280452.6685
MEM 972.894531 1710280452.7702
MEM 972.839844 1710280452.8714
MEM 972.804688 1710280452.9725
MEM 972.738281 1710280453.0740
MEM 972.917969 1710280453.1756
MEM 972.835938 1710280453.2771
MEM 972.828125 1710280453.3788
MEM 972.753906 1710280453.4804
MEM 972.765625 1710280453.5829
MEM 972.687500 1710280453.6844
MEM 972.917969 1710280453.7860
MEM 972.875000 1710280453.8886
MEM 972.882812 1710280453.9902
MEM 972.800781 1710280454.0928
MEM 972.789062 1710280454.1945
MEM 972.730469 1710280454.2970
MEM 972.714844 1710280454.4001
MEM 972.906250 1710280454.5027
MEM 972.878906 1710280454.6046
MEM 972.902344 1710280454.7062
MEM 972.824219 1710280454.8079
MEM 972.800781 1710280454.9111
MEM 972.750000 1710280455.0125
MEM 972.718750 1710280455.1154
MEM 972.691406 1710280455.2182
MEM 972.910156 1710280455.3210
MEM 972.875000 1710280455.4236
MEM 972.886719 1710280455.5252
MEM 972.804688 1710280455.6266
MEM 972.800781 1710280455.7282
MEM 972.734375 1710280455.8311
MEM 972.726562 1710280455.9337
MEM 972.921875 1710280456.0352
MEM 972.894531 1710280456.1367
MEM 972.910156 1710280456.2385
MEM 972.851562 1710280456.3399
MEM 972.800781 1710280456.4413
MEM 972.773438 1710280456.5429
MEM 972.750000 1710280456.6457
MEM 972.699219 1710280456.7482
MEM 972.933594 1710280456.8497
MEM 972.878906 1710280456.9522
MEM 972.835938 1710280457.0539
MEM 972.804688 1710280457.1568
MEM 972.777344 1710280457.2596
MEM 972.742188 1710280457.3622
MEM 972.933594 1710280457.4649
MEM 972.871094 1710280457.5659
MEM 972.824219 1710280457.6676
MEM 972.726562 1710280457.7687
MEM 972.933594 1710280457.8699
MEM 972.867188 1710280457.9710
MEM 972.832031 1710280458.0726
MEM 972.753906 1710280458.1737
MEM 972.957031 1710280458.2747
MEM 972.867188 1710280458.3763
MEM 972.820312 1710280458.4781
MEM 972.792969 1710280458.5797
MEM 972.757812 1710280458.6813
MEM 972.777344 1710280458.7848
MEM 972.691406 1710280458.8862
MEM 972.929688 1710280458.9878
MEM 972.882812 1710280459.0895
MEM 972.855469 1710280459.1924
MEM 972.804688 1710280459.2952
MEM 972.777344 1710280459.3966
MEM 972.742188 1710280459.4979
MEM 972.937500 1710280459.5994
MEM 972.851562 1710280459.7010
MEM 972.785156 1710280459.8025
MEM 972.722656 1710280459.9037
MEM 972.914062 1710280460.0047
MEM 972.843750 1710280460.1063
MEM 972.789062 1710280460.2073
MEM 972.703125 1710280460.3088
MEM 972.902344 1710280460.4104
MEM 972.867188 1710280460.5119
MEM 972.882812 1710280460.6132
MEM 972.808594 1710280460.7147
MEM 972.785156 1710280460.8183
MEM 972.757812 1710280460.9222
MEM 972.734375 1710280461.0259
MEM 972.750000 1710280461.1273
MEM 972.933594 1710280461.2292
MEM 972.902344 1710280461.3332
MEM 972.875000 1710280461.4361
MEM 972.832031 1710280461.5387
MEM 972.796875 1710280461.6405
MEM 972.750000 1710280461.7421
MEM 972.718750 1710280461.8448
MEM 972.695312 1710280461.9462
MEM 972.917969 1710280462.0476
MEM 972.902344 1710280462.1493
MEM 972.847656 1710280462.2524
MEM 972.820312 1710280462.3550
MEM 972.792969 1710280462.4581
MEM 972.746094 1710280462.5609
MEM 972.718750 1710280462.6624
MEM 972.714844 1710280462.7650
MEM 972.925781 1710280462.8666
MEM 972.898438 1710280462.9692
MEM 972.863281 1710280463.0709
MEM 972.847656 1710280463.1727
MEM 972.796875 1710280463.2755
MEM 972.773438 1710280463.3783
MEM 972.746094 1710280463.4819
MEM 972.699219 1710280463.5833
MEM 972.925781 1710280463.6860
MEM 972.937500 1710280463.7888
MEM 972.859375 1710280463.8906
MEM 972.832031 1710280463.9941
MEM 972.843750 1710280464.0958
MEM 972.785156 1710280464.1987
MEM 972.734375 1710280464.3005
MEM 972.707031 1710280464.4035
MEM 972.921875 1710280464.5066
MEM 972.890625 1710280464.6094
MEM 972.906250 1710280464.7110
MEM 972.820312 1710280464.8125
MEM 972.792969 1710280464.9152
MEM 972.742188 1710280465.0168
MEM 972.738281 1710280465.1194
MEM 972.941406 1710280465.2209
MEM 972.906250 1710280465.3239
MEM 972.902344 1710280465.4257
MEM 972.855469 1710280465.5271
MEM 972.855469 1710280465.6287
MEM 972.789062 1710280465.7315
MEM 972.773438 1710280465.8330
MEM 972.722656 1710280465.9356
MEM 972.695312 1710280466.0373
MEM 972.925781 1710280466.1400
MEM 972.871094 1710280466.2417
MEM 972.843750 1710280466.3445
MEM 972.820312 1710280466.4462
MEM 972.746094 1710280466.5486
MEM 972.929688 1710280466.6497
MEM 972.863281 1710280466.7512
MEM 972.789062 1710280466.8529
MEM 972.746094 1710280466.9545
MEM 972.964844 1710280467.0555
MEM 972.871094 1710280467.1572
MEM 972.792969 1710280467.2587
MEM 972.746094 1710280467.3603
MEM 972.914062 1710280467.4619
MEM 972.875000 1710280467.5632
MEM 972.777344 1710280467.6648
MEM 972.710938 1710280467.7663
MEM 972.894531 1710280467.8678
MEM 972.839844 1710280467.9689
MEM 972.750000 1710280468.0704
MEM 972.691406 1710280468.1720
MEM 972.878906 1710280468.2736
MEM 972.812500 1710280468.3746
MEM 972.761719 1710280468.4764
MEM 972.722656 1710280468.5791
MEM 972.687500 1710280468.6816
MEM 972.906250 1710280468.7831
MEM 972.882812 1710280468.8857
MEM 972.871094 1710280468.9872
MEM 972.808594 1710280469.0898
MEM 972.785156 1710280469.1913
MEM 972.742188 1710280469.2930
MEM 972.753906 1710280469.3958
MEM 972.937500 1710280469.4985
MEM 972.949219 1710280469.6012
MEM 972.871094 1710280469.7026
MEM 972.835938 1710280469.8041
MEM 972.812500 1710280469.9057
MEM 972.828125 1710280470.0071
MEM 972.753906 1710280470.1088
MEM 972.746094 1710280470.2104
MEM 972.937500 1710280470.3136
MEM 972.910156 1710280470.4164
MEM 972.867188 1710280470.5189
MEM 972.835938 1710280470.6206
MEM 972.800781 1710280470.7222
MEM 972.769531 1710280470.8251
MEM 972.734375 1710280470.9269
MEM 972.718750 1710280471.0297
MEM 972.921875 1710280471.1312
MEM 972.898438 1710280471.2339
MEM 972.855469 1710280471.3365
MEM 972.832031 1710280471.4393
MEM 972.785156 1710280471.5406
MEM 972.714844 1710280471.6425
MEM 972.910156 1710280471.7440
MEM 972.839844 1710280471.8452
MEM 972.769531 1710280471.9462
MEM 972.703125 1710280472.0477
MEM 972.945312 1710280472.1492
MEM 972.839844 1710280472.2502
MEM 972.757812 1710280472.3518
MEM 972.687500 1710280472.4534
